ID,Age,Gender,Grade_Level,Strength_Score,Endurance_Score,Flexibility_Score,Speed_Agility_Score,BMI,Health_Fitness_Knowledge_Score,Skills_Score,Class_Participation_Level,Attendance_Rate,Motivation_Level,Overall_PE_Performance_Score,Improvement_Rate,Final_Grade,Previous_Semester_PE_Grade,Hours_Physical_Activity_Per_Week,Performance
242,16,Other,11th,44.69131227079679,44.14506310225157,74.23374235322348,40.428490851049574,15.0,86.90548594343596,72.63304344367897,Low,75.35036293815142,High,76.90073676336613,4.454133359548974,A,C,2.358011471409905,Low Performer
243,17,Male,12th,45.10560557481778,75.88769855918605,31.48476692180117,53.437878815498856,19.5725392885713,77.12574030632214,42.343096247788814,High,89.17146083235237,Low,80.87710426157867,3.3286219899599274,B,C,4.371525798235178,Low Performer
244,14,Male,9th,60.44160877069072,42.73142092395994,41.11303611270659,49.51347648429549,23.83074634421421,85.26986263319732,56.64523227970192,Medium,98.30667209802431,High,76.91618575121389,7.194440383212877,B,A,4.241072950203038,Average Performer
245,16,Other,11th,56.81891489626312,58.905144464111686,49.603913645616096,50.327969954115865,15.0,86.05900424357309,69.03883353776925,Medium,91.64867915201161,High,72.73118434293644,6.734374825655477,B,B,3.168135244736866,Average Performer
246,15,Male,11th,68.46707325736034,53.591510964877905,54.2024173822941,42.41504665299931,20.001079295393478,69.36052511941757,78.04436364275784,Low,95.56643671201068,Medium,60.017877414885945,4.005291257171813,B,A,4.313426030851545,Average Performer
247,14,Other,9th,55.839281853259635,65.62089547278558,37.85594720117531,47.69599285794233,19.895008573930316,66.83782755458036,37.05808268350081,High,75.3320300864645,Medium,69.97213889333099,6.152902690244845,B,A,4.478122513143227,Low Performer
248,14,Male,10th,46.40707909212941,68.73813436072223,56.36091566696135,40.757668557316954,27.55335111283379,75.78143062969647,67.56814036780213,Medium,88.55038246199315,High,64.66909597984167,1.9828880635742872,A,A,6.175075695419826,Average Performer
249,14,Male,10th,55.90654830692309,50.3840497887892,42.89240979393626,58.90198411124787,20.459912753148544,83.61636124497944,72.14573154818429,High,86.48907443763805,High,66.55936043295773,5.369941150146312,A,B,7.3096358314100485,Average Performer
250,16,Other,12th,61.087035805829075,40.9589855558458,49.78321593682581,60.35249334723753,23.531955938963712,76.39060398653417,82.7441798277432,High,87.47419860551983,High,66.2546584924975,5.905512704153389,B,B,5.048804108894513,Average Performer
251,15,Male,10th,58.204821811973645,55.5196657152694,58.194263720055496,31.538121377619063,22.56502856034985,59.23003517809003,80.39286376356155,High,76.8053296333797,Low,60.20074425217756,8.414659619118446,B,D,7.755761850507049,Low Performer
252,14,Other,9th,55.07274031107298,41.86741556297473,50.09633404716407,40.7048913980759,15.0,66.97175556049157,78.73856978213207,High,92.11088402673269,High,50.426614108660104,3.458362394542621,C,A,4.68932270863664,Low Performer
253,17,Male,11th,60.666746895891535,74.16064697031948,43.45421164210147,35.03470744909921,25.072828866526947,74.26027136405622,58.000892399470985,High,87.58051037146586,High,63.318569516722334,2.4432947423953513,B,F,4.322269418518083,Average Performer
254,14,Male,10th,61.692955904456724,51.63842397299285,48.35585294111254,43.49976065593102,22.86158602182515,74.2433439567417,41.37996794315039,Medium,94.1287212465316,High,71.93379451924159,3.2091440781499165,B,A,6.329504446856195,Average Performer
255,14,Female,12th,63.82158991037527,45.616141384254696,48.67455561191997,49.16562030209639,24.03307455869836,94.72542176789808,64.10420864407898,High,87.13226585154288,High,56.5182295457251,2.32686299937016,B,C,2.189730882446325,Low Performer
256,16,Female,10th,56.48709887589643,52.216163670378904,44.449834551768085,35.5035478030147,35.0,61.14012057601002,85.0244773781284,Medium,78.73454090566081,Medium,70.15682236471625,7.673314715517966,A,B,2.638312989072003,Low Performer
257,16,Other,9th,48.328819196831454,33.834484525643646,46.11805905999346,40.78140186874687,15.0,80.05589241835875,90.90181791286648,High,91.20642385194554,High,89.00268424310966,8.097278590048074,B,A,5.343756348692216,High Performer
258,15,Female,12th,51.46713686433323,38.340631537872184,73.97970755757075,39.960426279185015,28.898786599044435,89.8911310832829,80.65823653446678,High,79.30965905262916,High,80.23056555252239,5.640433155897658,F,C,9.543301691134051,Low Performer
259,17,Other,10th,62.06508966508357,64.4049668953331,58.41379171911858,52.07267329398944,20.850209922398577,97.71449745422797,76.44011234202601,High,96.80986408387037,High,86.4354150912053,7.442589891370297,C,B,7.772094238747389,High Performer
260,16,Female,12th,41.83064329012764,42.11726865234325,45.56779522956259,50.6934433703625,23.149315617612036,70.95602576816039,75.69459472578949,High,90.32790597673105,High,73.91127876932727,5.26791676116047,B,B,2.705012556004462,Average Performer
261,14,Male,9th,53.686733088729014,37.43706820781672,60.45431606766103,42.78262446662747,21.817951018795032,79.914294527202,61.658218798588294,High,78.93009708892386,High,81.67509822986446,4.809776704598468,B,B,8.77054410224699,Low Performer
262,15,Other,11th,46.06661187672639,56.439833030327435,44.99270765365985,51.76820872139398,20.303054666407824,80.69760357198646,68.0490955966957,High,99.05845143703017,Low,62.760352695322126,4.333924761892477,C,B,7.858406164865448,Low Performer
263,14,Other,9th,50.28744822934817,64.22844985595596,67.59686956379961,44.533199154127345,19.720668287044965,76.9548173155329,95.03604288739497,High,87.95913658338301,Medium,63.55659732978016,4.379218017244869,B,B,6.887572205621225,Average Performer
264,14,Male,9th,62.78451862607299,58.6274397279808,55.544632882971406,47.283448896739465,23.318034942292037,74.01154798760695,55.86162991312186,High,76.82246129679137,Low,42.60859793862527,1.9043968873819375,A,C,8.562343684873419,Low Performer
265,16,Other,9th,51.910990680199035,61.9525722296698,48.39046783993657,66.73452090298537,15.931305213313284,79.35975389500047,94.22168186064778,High,90.67082261037667,Low,81.86145474042299,5.528509527214678,A,A,5.232878781943657,Low Performer
266,15,Other,9th,50.46436548156149,40.91845893716647,56.715753887154165,63.40461051790348,25.002316670087062,49.677539147803145,65.16957768261912,High,81.32997267532025,Medium,85.40323979819885,4.919332179571913,B,B,3.772008406830822,Average Performer
267,17,Female,11th,36.40143859020081,32.93827199909788,26.43685771897251,37.004187630724026,20.335222380458983,81.82069490062631,89.88148163642617,High,95.09233629693256,High,64.4682275465273,6.490721448155751,F,C,6.096187112870075,Average Performer
268,17,Other,11th,57.46253566027221,68.01600382346584,33.09848796635292,58.29732417879175,17.47972264383857,76.26177903661967,48.89777485753693,Low,95.44555183915477,Medium,67.46048293602765,5.187046992877219,B,A,6.3907340447477905,Average Performer
269,16,Male,12th,56.45484181141075,46.12784193389437,32.091124904014166,58.11396554491592,20.199948568016744,72.77525103221734,78.78856301746974,Medium,99.47368389636654,Low,62.46137886309039,4.6745925968618165,A,A,6.3066109760792965,Low Performer
270,16,Female,10th,71.6325472330546,46.990003802539434,52.1441464214556,38.51736711247382,27.02859686745029,95.46862195719558,58.94844796078567,Medium,87.5467382756126,Medium,73.82653551477492,3.2576139399847386,A,C,6.520590331840842,Average Performer
271,15,Female,11th,46.92221765046999,65.9383297021887,75.98772499227638,58.18777643754861,19.858659651935106,68.25065981209448,48.77099212113718,High,86.37392199319343,Medium,81.24932545303241,5.144306473643523,C,B,9.589639345913447,Average Performer
272,17,Male,11th,52.19150327663939,56.67476011280792,83.46950219288948,65.37931918412554,23.43381447283848,70.9692401093497,73.27801063616418,Medium,93.83689013616201,High,52.57228026118959,6.476474461632324,C,B,9.21796498476985,Low Performer
273,17,Male,10th,52.49383683710755,55.47065326497929,59.57076652161136,38.77455193755586,19.076174897138106,94.91553302204734,85.14207682893954,Medium,78.31176640854817,Low,74.09438530642252,2.7133220178322786,B,A,9.005736292471514,Low Performer
274,17,Female,11th,65.77453279763475,75.98002813881301,57.51266712416685,40.824971789857365,25.031687399694476,66.67938695150143,57.325878421097556,Medium,88.67288784482811,Medium,67.23328228280855,5.174947507361479,B,B,8.411334487269016,Average Performer
275,14,Other,9th,49.047044676130476,42.27778123543828,22.984133987708915,60.17661466843502,24.742030955160818,69.4988471706346,47.51476059312398,High,88.65619000327128,Low,71.13394391966689,5.466085903058968,A,A,9.547424858122284,Low Performer
276,17,Female,9th,52.790215257703395,61.13408153697485,41.859893003989676,52.71495310825648,29.394435333185648,73.5297457656915,68.62232853497568,Medium,77.23682807025968,High,74.58994001674291,3.5638704327634714,C,B,2.787957133435226,Low Performer
277,14,Male,10th,56.078965097165394,50.68415749876502,38.183243721376414,55.514762752395235,21.29774421800314,83.4073448212955,68.68847006834228,Medium,85.44960213767284,High,68.11797561227179,3.8242873901839998,C,C,4.120986091565916,Average Performer
278,15,Female,12th,51.86609123156358,53.223107346359086,40.68728602623326,53.40589216400497,24.674619219031626,77.07802507353314,78.22479441331748,High,96.33211996418005,High,68.96413146594219,5.461221697532429,A,A,5.960447565236679,Average Performer
279,14,Male,12th,45.535663854494715,68.34162111695038,47.47784272122816,53.90695920928144,22.392270158155778,62.07374652847737,84.24391857046733,Medium,96.40384054986652,Medium,67.86124832445361,2.733157963414754,C,B,8.772275944987243,Average Performer
280,15,Female,10th,51.94089992898308,56.09402907547548,42.91864133454309,36.73527871688917,27.183487127452057,69.67831436872811,69.10877228091259,High,77.48094162299202,High,79.70316201788282,5.699847430498785,A,F,6.04132569218186,Low Performer
281,17,Other,10th,60.73631749859772,56.459552948595594,20.310502844363185,60.47317706621448,19.12467044956508,68.92645566787789,97.83254972191395,High,77.26802206869577,High,74.18759960127497,3.2092912526816,A,B,7.98427791473271,Low Performer
282,17,Female,9th,39.7348470058894,62.87008804771763,61.21865384176301,61.69589992427774,24.980021251509125,74.22778954776955,73.36352116802938,High,81.56738692504838,Low,72.2058353773736,7.125707386066432,A,C,3.1116792419913297,Low Performer
283,15,Female,12th,51.32969674146876,45.620567245485375,33.9088546139029,47.70609255931972,21.221210815533272,79.25843658629829,64.80360240989651,Medium,96.86915156384984,High,57.290482789077174,9.675655490776599,A,B,4.0193105038124814,Low Performer
284,16,Male,11th,42.99879185060827,39.929483991931924,53.588702961667245,49.56523050186138,21.74324729156601,79.18205755887972,45.82648961345758,High,78.22256462683747,Low,66.21420256786845,3.2784863965963607,B,C,7.854208760301379,Low Performer
285,15,Male,9th,61.950466289248425,37.4622896717476,81.1112400462496,34.68892497444278,22.36700993779349,57.23988245951598,66.06010719525749,High,92.99992006568615,High,78.98669160339175,6.068415724749349,B,A,3.3178720711017924,Average Performer
286,16,Male,10th,34.76813095216225,26.403720927487978,36.20923112620365,55.14254756017835,23.00896158570671,85.63940987560856,64.95419581883296,High,77.52914049032758,Low,70.37696573123922,3.5465161902359617,B,A,4.810847477239414,Low Performer
287,14,Female,12th,44.410781527284115,74.67448555928387,12.045687158805052,55.72057441714144,21.535083827512167,77.52568845996623,84.40457194422206,High,90.57844634369563,Medium,76.59531469589139,7.081908347595579,B,A,4.118930062508571,Average Performer
288,14,Other,11th,53.772118750645205,36.7614996113398,45.70993667179834,49.37808983000689,22.858852732682106,88.84532047593906,76.93725436100281,High,83.90168247797862,Low,87.66511800327633,2.46948318182957,A,B,4.798893553779828,Low Performer
289,14,Male,11th,65.65524029234341,47.34495651697074,66.51439452497857,61.24353359870503,28.312472230248737,79.44198327290673,52.30946317551074,Medium,94.72284907414668,Low,80.38606069208817,5.961173516855426,A,C,7.6665923926237625,Low Performer
290,17,Male,9th,49.34249738927012,46.67824040133295,79.37521181330891,46.659227690200595,25.941798742460875,86.01322957735762,72.58381579616557,Medium,80.84226122063409,High,70.93158337699742,3.2540220662212946,B,B,4.942777449142408,Average Performer
291,14,Female,12th,44.44800473306802,53.68888037370921,31.55675608321375,55.646059258936006,25.476618369987587,79.66545311450128,80.0729675759358,High,90.980045734749,High,64.89010829804273,4.586030821803263,B,B,6.442106580863522,Average Performer
292,16,Male,12th,68.8115706944059,59.78884655047156,57.45048834854782,39.80335661307885,20.177841895904518,88.46225756202747,92.92047039081748,High,80.89206336439712,High,44.46450403944102,2.937949449705386,A,C,2.799455016435277,Low Performer
293,14,Other,10th,35.51986099583756,60.32568186031695,43.0203431482992,49.76447849125762,18.443036687086703,80.22250636017779,83.31255951121089,High,92.84150707780384,Medium,68.31615077527148,6.644700941791507,C,B,8.440141545877022,Average Performer
294,15,Other,12th,28.011940433799182,43.003070737172735,48.410774685437964,48.25645742097164,25.821202232951013,74.02084753557097,81.41269981467217,Medium,96.84195086401871,Low,66.73987504183151,3.326039291120826,C,B,4.959109005184999,Low Performer
295,15,Male,12th,54.40014450053332,47.99453943456306,89.66515020525551,52.25307922040942,25.504187170119177,97.72434720446881,70.90128991922745,High,78.170044978169,High,73.90366194395375,6.103928518663655,C,B,7.1882732722667395,Low Performer
296,17,Male,9th,44.97945775647389,53.3909594058596,27.455445074072703,46.304730711666416,27.89068270300393,83.89037122279892,75.82468008135174,High,96.66489221488759,Medium,68.46094773025312,4.311803943475335,B,B,7.803116813294661,Average Performer
297,15,Female,12th,39.787671828692865,47.01570648579744,53.8060949224186,48.68527404328332,19.584077496123083,80.73744421004413,88.74257351059238,High,89.83938136035745,High,66.79614940563205,4.771055256402274,A,A,3.677287376893603,Average Performer
298,16,Other,11th,57.08356447299353,69.28814691223991,57.0153975764815,58.26047171441506,21.081805378558613,62.23695583461664,50.00833903780526,Medium,78.1777622716756,Low,52.2060106949278,5.295511814800257,B,F,9.0773998796268,Low Performer
299,14,Other,9th,52.43800713771199,55.89169941965902,66.2867948740902,45.63235762761782,15.442063349898262,62.11692382536462,64.75841009174566,Medium,85.6885463839928,Low,60.60032170849934,3.4763506566823024,A,A,6.9297940128556235,Low Performer
300,17,Male,9th,44.359213692632714,58.81853343259781,51.46974730206343,33.93422899261321,20.43011557575651,77.92715482141854,58.41146876865639,Medium,79.02150733712745,High,74.76651040800557,5.420734227081774,B,A,5.429801134011852,Low Performer
301,14,Female,10th,37.19695601329106,57.95457522400895,54.62075809256154,67.4958390420542,25.98628204231779,76.45521197768241,75.68729678089186,Medium,92.50869722166424,High,87.15907631132694,8.060669128708822,A,C,3.4586814686257563,High Performer
302,14,Other,12th,58.724573282801444,64.08168628982389,44.125271488673135,63.814540786904864,20.134018483087207,68.85877434991684,88.45333263476181,High,93.97170336044874,High,69.02474616254376,3.4438104283345714,C,B,9.538407503209655,Average Performer
303,16,Other,10th,56.50201177958661,52.17225870444448,54.03690411867661,37.07737304894381,24.561919180803294,76.4098269961206,61.045385699183896,High,77.64491300681998,Medium,73.27811073574124,7.34362028654769,A,B,8.040545633053,Low Performer
304,15,Female,11th,49.00824136220617,34.43801662452984,44.85211586753884,56.897078052451945,21.237987576008756,90.88626928043595,34.14543448795843,High,87.6534963173661,Medium,79.52478156952806,7.996195266975569,D,B,3.664196501865991,Average Performer
305,15,Female,9th,68.46636996047665,54.7962554210317,59.323578347840765,44.97025229448657,23.296228112886244,81.95402474550299,63.81668882463295,High,95.36562640064793,High,61.891060637997505,3.367690021943912,C,B,4.701686197793796,Average Performer
306,14,Other,9th,39.29915233673847,42.18371727449805,44.45584495934549,52.634872153310596,17.40923444073733,63.589914902472614,83.7021059802611,High,98.40407603877492,High,73.66814043285443,2.089890789818896,B,A,8.477394064704587,Average Performer
307,17,Other,9th,34.74474829075261,43.65659981900292,55.65650590853279,52.94224129013494,22.340837798535603,73.88491172857056,78.0644485442482,High,87.83794666854425,High,62.59509893667841,5.60392180034353,C,B,7.565421305722712,Average Performer
308,15,Female,11th,43.080919301187556,57.03636822506112,49.56105779472532,47.65592199683678,15.0,66.9503351914744,76.42279371715864,High,98.75698059028518,Medium,78.64824438491011,3.905184954466254,B,B,8.126274341725795,Average Performer
309,17,Other,11th,49.54413983644502,64.85939685720362,66.89075376158252,42.16234334413603,21.25241536735206,71.12300083591438,65.8001004718828,Low,88.39222426140074,Medium,71.51403047951733,8.737206438326005,C,C,5.529608817703459,Average Performer
310,15,Male,10th,52.43339449322692,50.25525892083274,49.229094146172706,43.094589476837406,15.47810702513944,70.86384334370358,50.8145389567032,Medium,84.8547623649977,High,72.9845181398144,5.0696150809996645,B,B,7.731810101137335,Average Performer
311,17,Male,10th,47.5876394214367,53.70599615118756,23.40451297689678,40.83808084518758,26.823978066187266,70.22354417395995,77.72941482436701,Medium,96.20507821382239,Medium,62.17401402581411,3.3956011839296414,C,D,5.09194978291131,Average Performer
312,16,Female,10th,53.520553965142966,70.42657933562285,68.92882251070988,41.681777917695555,25.109629411058044,62.44864628026605,57.485772849480625,Medium,87.32456776145223,Medium,77.07032359610785,2.705680977976577,B,A,3.6901033355055715,Average Performer
313,17,Female,12th,37.48460575809556,52.88903815386282,36.414015487060716,49.328217099506446,23.866683927864322,73.7234531848181,100.0,High,86.79756276411308,High,90.84712921231016,7.179809918181661,D,B,7.06141627873088,Average Performer
314,16,Female,9th,64.4376460407326,81.22019737016474,40.1935049202677,42.842400108892484,28.08402490863752,69.3939236315269,78.55760812531774,Medium,87.25781223524571,High,59.92088304571794,3.8576320518316267,B,B,9.808111404790353,Low Performer
315,16,Male,9th,49.178488216074314,56.78611574757853,41.065080589347616,56.820520657126195,18.20433391670065,45.705513099977324,61.29027546169073,High,96.16962504674363,Medium,66.60240992352476,5.087657598920856,B,D,4.484807771162637,Average Performer
316,17,Other,10th,61.172958315881274,28.87084689013019,70.61657139756227,64.87246155335927,28.98945279166223,95.52972024501663,60.829221289170576,Medium,95.7985385422013,Low,72.31607474168092,6.911605490224962,C,A,5.687756737700317,Low Performer
317,16,Male,9th,53.42725346377704,59.04009945325439,17.964886790319568,44.19946758629957,25.72876625704154,85.88769654216672,68.60583690079618,High,85.08799981100528,High,77.86406211995816,4.031483296138339,C,B,7.392010968558829,Average Performer
318,14,Other,10th,54.567532191537836,54.573900618593335,97.0662280048999,52.39404500535377,21.053778851124214,71.23699275075003,66.40747116967376,Low,83.33249649676313,High,64.40453714710532,4.908142342519679,B,C,6.332050256979903,Average Performer
319,16,Male,12th,55.69767280232204,65.47703304899295,65.84085213599077,54.996851103029336,26.542480588731777,75.18819049740598,86.75250663294932,High,87.29820060097823,High,41.6696970985726,4.966863180354959,A,A,8.747422365672394,Low Performer
320,15,Other,12th,54.47708560017315,58.0781762152395,53.348583711937394,54.72002270919275,17.574825950353464,63.28345652682438,72.7962425461607,High,89.31931274342773,Medium,83.59189494164025,6.366649023032184,B,C,8.093941651756127,Average Performer
321,17,Male,11th,56.42722759867544,48.338528192194715,49.1765899907557,50.759552679160876,18.701943353889305,91.95722877810866,59.02552391637208,Low,80.95843026569992,High,77.60506119584143,6.181488671020651,F,A,2.4663776308988563,Average Performer
322,14,Female,12th,63.29152530132431,35.308421164527616,54.28331112286485,57.426824183597226,19.5656411070412,93.97288694773111,98.35661027733674,High,94.84887711788977,High,52.57052469513335,4.559772537490343,C,C,9.987369871390193,Low Performer
323,17,Male,10th,51.9652116970147,47.4917209125677,57.81683642569008,54.82248952680657,19.884089167743937,76.56693728246525,70.73962497280334,Medium,87.16206914331057,Medium,63.92431208220444,5.127298122993035,C,D,8.019219629755739,Average Performer
324,15,Other,12th,57.09003757588512,39.7937545494884,59.678233789250854,37.62337577672702,17.77376942895899,85.23530644185345,81.53259513953346,Medium,83.35113871049899,Medium,85.68182429527326,4.256441976953023,A,B,8.911226530352906,Average Performer
325,15,Male,11th,49.102643057127736,43.03371860234333,58.334066990051724,58.69156064389273,26.8923322683813,76.75286778933923,60.87660238832861,Medium,77.67052482409977,High,84.47796418457867,2.0447751861611105,B,B,7.209581696762771,Low Performer
326,15,Male,9th,64.40117215449473,57.062940853047316,51.34371021882873,58.872908372667425,20.964582398520673,61.63274561124069,75.44673441616786,Low,80.97112901009018,High,79.38640022678945,5.515201714796259,B,A,8.850281024374098,Average Performer
327,16,Male,10th,43.2360769794073,70.03885405221688,47.03992369539011,42.367138958214184,23.41001987342752,70.88176631036343,74.66664986714792,Low,98.73202929389959,Medium,68.23887566040138,8.784383521666136,C,D,2.8990637994296753,Average Performer
328,16,Female,9th,68.00940432910815,54.73605835787578,47.730900745197324,50.37937835447602,19.71859453434528,76.31927966771957,41.655260618557705,High,82.62749217048817,High,70.8298741881251,3.232561718617874,A,B,4.781902684474525,Average Performer
329,17,Male,11th,49.59842049355657,35.64940325557779,47.07637579470978,56.833289928110695,15.0,70.45452281256556,100.0,Medium,79.22148223417588,High,68.69074194873873,3.453940580794594,C,A,9.011367548835942,Low Performer
330,17,Female,11th,35.69224897881952,55.33523201864169,67.00655145300597,47.906861804206386,23.080229433565687,72.81346722564965,89.35966691383821,Medium,86.51681979137483,Low,81.28239783268837,3.2585444567125172,B,B,3.613241690135138,Low Performer
331,14,Female,11th,51.28104414910789,64.35957783974781,58.90335083421293,60.729780477660114,15.0,74.08600442490885,64.04207025781018,Medium,82.67719358400622,High,61.2415759350489,6.449183557446245,A,B,2.625936788640182,Average Performer
332,14,Male,9th,43.18948342525119,42.68260514816741,5.894170480035797,73.6387249461936,21.725463815658127,74.19121502134539,53.465953893162165,High,75.87898125677985,Medium,61.94200345115795,5.8969709083928805,B,A,8.304951519561751,Low Performer
333,17,Male,9th,58.406435489887244,48.391793999924985,59.83851164794642,42.140139673650175,16.526739844668757,75.52258490497483,75.21342420705328,Medium,83.07863043198543,Low,80.10274586836016,4.682924615167087,A,A,8.68388924514637,Low Performer
334,16,Male,9th,43.47376020697609,50.176258336750365,52.92104292078162,36.18955396846225,29.94910399692323,64.39394933603398,71.30046549121595,Low,88.60271559848671,High,69.55638544488438,3.16396187672207,B,A,3.301217745519205,Average Performer
335,15,Other,9th,45.538165667852205,40.58122024301312,49.71936865331154,53.03818595604876,25.645450888698885,67.82983850872064,75.33503422844844,Low,88.79280930049917,High,83.78467355453807,5.184753583279848,A,B,8.834767862261725,Average Performer
336,17,Male,11th,31.104592690544692,57.77936520612631,44.17222320366671,57.21562505126143,22.42301516508592,62.15415734300031,72.87366094291134,High,83.91397302942222,Medium,63.28487793019454,1.8707557453283914,A,B,7.494142364777357,Average Performer
337,14,Female,11th,45.47693680750923,48.54862221670662,66.86169079979021,47.69133626155231,27.054826710618674,84.778155496862,77.5936148395889,High,86.18256890631501,Low,69.45221639661175,5.286853133714986,C,B,6.160661465732671,Low Performer
338,16,Male,10th,25.761206733710434,55.03438932688433,64.21289693184286,64.53260663321035,18.614736090137058,53.943530581596754,91.7095854908771,High,99.13794795586915,Low,60.77587015156047,6.743048772175868,A,C,8.64200154225108,Low Performer
339,17,Other,10th,34.16097176514277,39.3500938663748,38.40683498264586,36.613942002767516,24.173917514680372,86.53590343316925,78.52154807692969,Medium,84.4337119307578,Medium,70.07362681423567,2.4976017267326442,A,C,5.353993994551726,Average Performer
340,17,Male,9th,57.604146561442974,44.75050039611907,56.105784306868024,56.92918623031611,22.799241734874855,88.86349397262843,54.25516751635088,Medium,81.45567033149958,High,55.21453063001201,1.9349634463406726,B,B,3.5519516497871777,Low Performer
341,16,Other,12th,57.85800158650832,58.668576293933256,35.42514898188071,43.94139179241107,23.05608032533468,71.97819413017379,90.43844279068678,High,81.086676101669,Medium,65.12366579045037,8.15887578338972,B,A,4.278821412884909,Average Performer
342,17,Other,12th,54.254575617849646,45.52600217489879,29.30572752816604,67.19377906207296,27.08941400042707,48.96862912172701,94.60921845232431,High,86.44411531760335,High,55.63746135071882,3.77648072099083,C,B,6.0413121463465185,Low Performer
343,16,Male,11th,40.33023856870787,70.72356621480085,40.59924163115052,69.92515353168119,24.92996841111921,71.38689438032709,100.0,High,93.9880037179236,High,76.93923233191258,7.271895691887644,B,B,6.250646341385406,Average Performer
344,15,Female,11th,49.5228864385802,45.20436577262477,62.93590208574138,42.33343412216652,23.154894651300093,74.35815838711181,53.14758950140603,High,80.14970460471183,High,77.16589339759652,4.692004669604336,C,B,8.444646611529869,Average Performer
345,16,Other,11th,49.963974609094315,52.69621670902263,64.2968756806413,44.5044286409142,15.380450255086815,64.89401780071087,73.64323019725413,Low,92.7324031785192,High,52.697372695156545,4.676090366117345,B,B,8.330821789218675,Low Performer
346,16,Male,10th,38.416353108074574,61.19108998247708,57.69628130145939,58.59587886979802,18.159814818882147,69.84781606191757,38.768519452165194,Medium,75.5287455837354,Medium,83.33885745500572,5.87682539899329,A,B,6.650932457636599,Low Performer
347,16,Male,10th,65.0339830176715,32.97961120480362,60.87643680271996,46.12869350210485,21.509164265617102,90.30195198863352,78.29723734568813,High,85.47332444959865,High,94.97415126419854,3.232002286507119,A,D,8.246283866923811,Average Performer
348,17,Female,11th,58.77362290575671,28.87029425623069,57.742674306724375,49.54588782067762,22.373489497106604,81.64927162301741,61.776995527498414,High,94.39662663006968,High,70.46006386736342,5.264994286991291,B,A,3.534187666349368,Average Performer
349,17,Other,11th,47.79035826170336,31.692124225158864,40.37777607165572,50.2538842054241,17.479185101304303,65.754358856219,98.8516869223743,High,83.4683238943608,High,63.58885739775355,4.237021170351815,B,B,2.4005162167463547,Average Performer
350,16,Other,11th,50.26885838994531,65.15100924112619,56.47883817010911,30.803268438023437,31.646706702313686,59.02400830404568,58.38077544972127,Low,89.09342753613498,Low,98.24330591003047,2.359013113189937,C,A,8.989070581077602,Low Performer
351,17,Male,12th,52.08382807947552,43.377702249290635,62.00614287841523,49.86162253905763,28.06557622101429,71.72982682390229,44.662254430491075,High,80.12448082064778,Medium,56.8103150169749,5.674964149452798,B,D,2.6044359501021566,Low Performer
352,14,Male,10th,29.582651315757094,80.69839142801902,61.314369947203616,43.10272225935826,24.408473281569933,72.86543220649561,62.9310438894622,High,93.54988477815431,High,70.20106466869099,4.473384386244168,B,A,3.9735074379519784,Average Performer
353,14,Female,12th,47.52822617479403,43.22902881611134,67.83370057211964,45.06877177600228,22.288147445134978,79.96199187363317,40.36768343174294,High,76.306977581719,High,71.79622272631923,4.6859503431105844,A,A,7.5625515969950765,Low Performer
354,17,Female,12th,43.180157520022014,52.21461563836444,60.624557708015956,64.43632003468814,21.151164120395393,69.64683287432341,81.26649181760965,Medium,96.3135661218875,High,83.45147620452414,2.5796781131716844,A,B,5.275583501018473,High Performer
355,17,Other,11th,39.983799901050844,68.50531943081451,55.27172311312374,37.434931057207436,18.192326159911058,80.11499575361862,39.02375430615519,Medium,79.9549096605417,Low,73.59738975126788,8.182800735525609,B,B,9.010511759324071,Low Performer
356,16,Other,11th,47.18899707114045,74.07311465790947,66.05225357474642,58.132051867479774,22.309922074075452,94.35154040060229,70.42686371774738,Medium,96.85995079270828,Medium,65.01366104211549,6.753428372772232,B,A,4.383838357298156,Average Performer
357,15,Male,9th,67.97686526849523,74.73804291963677,49.6021811112641,47.21037069668191,23.031010160571004,83.15501022444262,38.832822702157046,High,83.81323103251293,Medium,60.48815629612044,6.928311768343957,B,B,2.0949707733548744,Average Performer
358,17,Other,9th,56.4084286126701,64.50039476711771,36.771880231584234,47.202398315041656,17.032957698073503,74.51911492669227,65.19553293195037,High,93.06708936186217,Medium,66.58178179753864,4.389110595116636,A,B,4.405245124485953,Average Performer
359,14,Female,12th,44.28821010217203,62.28875030973755,47.553995540843545,57.90371896051711,23.33670566897959,73.16849528946705,94.65067233706802,High,82.98063244465472,High,59.93072639054856,1.5416342209931595,B,A,6.624600393478653,Low Performer
360,16,Female,10th,55.72582781356159,57.110323390414194,38.82646032790326,53.4005129456889,21.378963804701005,71.43326865820129,75.40971837153693,Medium,97.64779178086619,Low,70.47825319784683,8.905834764979021,C,B,5.007507003226347,Low Performer
361,17,Male,11th,63.99355436586002,59.34033291399965,39.87232587538428,55.70612997219531,15.0,86.80640912452145,57.04759592552599,High,78.16592813795936,Medium,64.35803820139513,4.877804983988264,A,C,6.278982046070042,Low Performer
362,14,Female,11th,59.246336829127685,43.3857714040576,47.83221993926723,59.68184660532861,18.558459956881993,68.72686554048697,69.53194766591373,High,79.46299473181497,High,55.059622067102495,3.5024004079598923,B,B,9.01278495068015,Low Performer
